,X,Y,SPECIES.NAME,training,sp1,sp2,sp3,sp4,sp5,prediction
89834,3055500,2364500,b'Fagus sylvatica',True,0.7217795252799988,-0.1273583471775055,-1.1797828674316406,-0.6504396200180054,0.670415997505188,b'Fagus sylvatica'
70856,4124500,3180500,b'Fagus sylvatica',True,0.2919001579284668,-0.024457383900880814,-1.488561749458313,-0.0556737557053566,0.8028771877288818,b'Quercus robur'
7958,3930500,2720500,b'Fagus sylvatica',True,1.0535733699798584,-0.3785066604614258,-1.4812511205673218,-1.147114872932434,0.9369702339172363,b'Fagus sylvatica'
203249,3101500,2325500,b'Fagus sylvatica',True,0.8326660990715027,-0.27130579948425293,-1.453366994857788,-0.7995511293411255,0.9147050380706787,b'Quercus robur'
91788,3959500,2749500,b'Fagus sylvatica',False,0.8314405679702759,-0.2896394729614258,-1.3542029857635498,-0.8662177324295044,0.8778774738311768,b'Quercus robur'
112995,4297500,3540500,b'Fagus sylvatica',True,1.8301284313201904,0.07443287968635559,-0.9129524230957031,-1.7864338159561157,-0.43422725796699524,b'Fagus sylvatica'
154839,4140500,2666500,b'Fagus sylvatica',True,0.6431661248207092,-0.2208232879638672,-1.3522526025772095,-0.6365982294082642,0.8714449405670166,b'Quercus robur'
148314,3324500,2882500,b'Fagus sylvatica',False,0.8359689116477966,-0.29428958892822266,-1.7685644626617432,-0.8143061399459839,1.0873627662658691,b'Quercus robur'
30578,4093500,2625500,b'Fagus sylvatica',True,1.3645875453948975,-0.5616185069084167,-1.7438209056854248,-1.6266289949417114,1.1439646482467651,b'Fagus sylvatica'
125069,4235500,2868500,b'Fagus sylvatica',True,0.8079085946083069,-0.25158756971359253,-1.3789995908737183,-0.7804570198059082,0.8563833236694336,b'Quercus robur'
62391,4254500,2795500,b'Fagus sylvatica',True,0.2399580180644989,0.12898242473602295,-1.4689278602600098,0.09924525022506714,0.6236103773117065,b'Quercus robur'
226341,4183500,2696500,b'Fagus sylvatica',True,0.5574323534965515,-0.13749945163726807,-1.1707208156585693,-0.4811832308769226,0.7193734645843506,b'Quercus robur'
52178,4190500,2774500,b'Fagus sylvatica',True,-0.1622850000858307,0.5659602284431458,-1.1040174961090088,0.7571701407432556,-0.34782829880714417,b'Pinus sylvestris'
136687,3512500,3246500,b'Fagus sylvatica',True,0.37182843685150146,-0.03956203535199165,-1.8732064962387085,-0.0686086118221283,0.9708647727966309,b'Quercus robur'
63443,3777500,2832500,b'Fagus sylvatica',True,0.24604268372058868,0.014021676033735275,-1.3496001958847046,7.61076807975769e-05,0.6934875249862671,b'Quercus robur'
199249,3689500,2139500,b'Fagus sylvatica',True,0.7229137420654297,-0.22320744395256042,-1.3324912786483765,-0.6934754848480225,0.8313182592391968,b'Quercus robur'
110850,4178500,2661500,b'Fagus sylvatica',True,0.7867260575294495,-0.22295492887496948,-1.3843343257904053,-0.7366909980773926,0.8454059362411499,b'Quercus robur'
100880,4170500,2950500,b'Fagus sylvatica',True,1.1280815601348877,-0.43876850605010986,-1.5196806192398071,-1.2908536195755005,0.9882547855377197,b'Fagus sylvatica'
112849,3988500,2569500,b'Fagus sylvatica',True,1.104079008102417,-0.46838676929473877,-1.5450235605239868,-1.3240519762039185,1.066207766532898,b'Fagus sylvatica'
38940,4072500,2666500,b'Fagus sylvatica',True,0.5628796219825745,-0.20253139734268188,-1.3057358264923096,-0.5697745084762573,0.8839000463485718,b'Quercus robur'
153496,4301500,3001500,b'Fagus sylvatica',False,0.9559710621833801,-0.36550793051719666,-1.3620518445968628,-1.0711804628372192,0.917182207107544,b'Fagus sylvatica'
6471,3378500,3769500,b'Fagus sylvatica',True,-0.20875510573387146,0.29275956749916077,-0.8998174071311951,0.7025551795959473,-0.14867255091667175,b'Pinus sylvestris'
146744,4038500,2717500,b'Fagus sylvatica',True,1.0618805885314941,-0.38153183460235596,-1.6448252201080322,-1.1319224834442139,1.0317636728286743,b'Fagus sylvatica'
113020,3576500,3139500,b'Fagus sylvatica',False,0.8273028135299683,-0.27418312430381775,-1.5408695936203003,-0.8027787804603577,0.9717187881469727,b'Quercus robur'
38153,3600500,3383500,b'Fagus sylvatica',True,-0.8536662459373474,0.45036399364471436,-0.14668402075767517,0.6101678609848022,-0.8808082342147827,b'Pinus sylvestris'
103959,4149500,2665500,b'Fagus sylvatica',True,1.1659119129180908,-0.46938347816467285,-1.6391074657440186,-1.344571590423584,1.0854731798171997,b'Fagus sylvatica'
197256,4990500,2772500,b'Fagus sylvatica',True,1.3965585231781006,-0.5986494421958923,-1.7810407876968384,-1.6998331546783447,1.2071223258972168,b'Fagus sylvatica'
199728,5257500,2713500,b'Fagus sylvatica',True,1.3049821853637695,-0.5365911722183228,-1.6468092203140259,-1.5586024522781372,1.094001293182373,b'Fagus sylvatica'
111224,3712500,3262500,b'Fagus sylvatica',True,0.573045015335083,-0.13697990775108337,-1.824965238571167,-0.36200934648513794,0.9933198690414429,b'Quercus robur'
7319,4336500,3376500,b'Fagus sylvatica',True,0.2525063753128052,-0.039769891649484634,-1.3406630754470825,-0.0795440599322319,0.7706161737442017,b'Quercus robur'
210979,4021500,2929500,b'Fagus sylvatica',False,0.5884160399436951,-0.17420145869255066,-1.4751865863800049,-0.49527984857559204,0.8943387269973755,b'Quercus robur'
65442,4769500,2755500,b'Fagus sylvatica',False,0.32156863808631897,-0.04947600141167641,-1.4677700996398926,-0.12744112312793732,0.8192169666290283,b'Quercus robur'
204211,4052500,2814500,b'Fagus sylvatica',True,0.8293942809104919,-0.285930871963501,-1.403086543083191,-0.8440897464752197,0.895300030708313,b'Quercus robur'
37158,4684500,2966500,b'Fagus sylvatica',True,0.27945396304130554,0.0365767665207386,-2.1795856952667236,0.15586961805820465,1.0382680892944336,b'Quercus robur'
86480,4342500,2540500,b'Fagus sylvatica',True,-0.22169479727745056,0.3088456392288208,-0.9291014075279236,0.7070292234420776,-0.10820963978767395,b'Pinus sylvestris'
3120,4889500,2921500,b'Fagus sylvatica',True,0.9722101092338562,-0.32888174057006836,-1.5828827619552612,-0.9841604232788086,0.9751529693603516,b'Quercus robur'
33458,3973500,2354500,b'Fagus sylvatica',True,0.6202718019485474,-0.1827436089515686,-1.6519818305969238,-0.5010080337524414,0.980911135673523,b'Quercus robur'
37577,4311500,2823500,b'Fagus sylvatica',False,1.0625544786453247,-0.38963860273361206,-1.6483784914016724,-1.1399250030517578,1.059430480003357,b'Fagus sylvatica'
28240,3380500,2301500,b'Fagus sylvatica',False,1.3153157234191895,-0.542271614074707,-1.650351643562317,-1.5730676651000977,1.0883750915527344,b'Fagus sylvatica'
171292,3607500,3879500,b'Fagus sylvatica',True,-0.24554945528507233,0.5489470362663269,-1.112568974494934,0.8667263984680176,-0.4485744535923004,b'Pinus sylvestris'
63561,3886500,2756500,b'Fagus sylvatica',True,0.7214177250862122,-0.12586429715156555,-1.4843604564666748,-0.5417488813400269,0.7952497005462646,b'Quercus robur'
134500,3489500,3536500,b'Fagus sylvatica',True,-0.22106540203094482,0.21556466817855835,-1.1651173830032349,0.8122771382331848,0.0710802674293518,b'Pinus sylvestris'
106582,4274500,2373500,b'Fagus sylvatica',True,0.9624568819999695,-0.32611092925071716,-1.6766738891601562,-0.9496885538101196,1.015822410583496,b'Quercus robur'
106081,4282500,2879500,b'Fagus sylvatica',True,0.6970720887184143,-0.24765533208847046,-1.433404564857483,-0.7094098329544067,0.9234619140625,b'Quercus robur'
40520,4186500,2645500,b'Fagus sylvatica',True,0.832702100276947,-0.3185794949531555,-1.3922929763793945,-0.9187784194946289,0.9295833110809326,b'Quercus robur'
121304,4113500,2643500,b'Fagus sylvatica',True,0.747743546962738,-0.2755890488624573,-1.7448272705078125,-0.7401880621910095,1.095668077468872,b'Quercus robur'
163869,3648500,2167500,b'Fagus sylvatica',False,0.32673755288124084,-0.039040494710206985,-1.4555809497833252,-0.11116994917392731,0.7955106496810913,b'Quercus robur'
57680,3051500,2361500,b'Fagus sylvatica',True,1.0879732370376587,-0.44174623489379883,-1.476501703262329,-1.280413269996643,0.9970570802688599,b'Fagus sylvatica'
133451,4226500,2564500,b'Fagus sylvatica',True,0.16566145420074463,0.039619214832782745,-1.2966294288635254,0.09405878186225891,0.6560355424880981,b'Quercus robur'
22771,4806500,2931500,b'Fagus sylvatica',True,-0.44696202874183655,0.4198611378669739,-0.864266574382782,0.9133493304252625,-0.5203516483306885,b'Pinus sylvestris'
1025,4544500,3716500,b'Fagus sylvatica',True,-0.12497606873512268,0.45972633361816406,-1.2180495262145996,0.722068190574646,-0.1480376124382019,b'Pinus sylvestris'
43816,4159500,2616500,b'Fagus sylvatica',True,0.4151570498943329,0.02247985452413559,-1.2909060716629028,-0.1765373796224594,0.6482745409011841,b'Quercus robur'
27568,4623500,2757500,b'Fagus sylvatica',True,1.1391026973724365,-0.42534399032592773,-1.5802017450332642,-1.2620080709457397,1.0041954517364502,b'Fagus sylvatica'
158256,4856500,2921500,b'Fagus sylvatica',True,3.234992504119873,-0.4886711835861206,-1.5505716800689697,-3.3037664890289307,-0.18019229173660278,b'Fagus sylvatica'
114329,4205500,2834500,b'Fagus sylvatica',True,-0.9055408835411072,0.6663787364959717,0.1957557648420334,0.7462331056594849,-1.4458476305007935,b'Pinus sylvestris'
235389,3368500,2291500,b'Fagus sylvatica',True,0.341259241104126,0.04530653357505798,-1.040246844291687,-0.13541404902935028,0.5317397117614746,b'Quercus robur'
98165,4347500,3560500,b'Fagus sylvatica',True,3.6748085021972656,-1.6345967054367065,-2.0975418090820312,-3.353243827819824,0.9298145771026611,b'Fagus sylvatica'
182432,4118500,2466500,b'Fagus sylvatica',False,-0.05014324188232422,0.21721453964710236,-1.2599689960479736,0.569070041179657,0.2726246416568756,b'Pinus sylvestris'
20243,4167500,2809500,b'Fagus sylvatica',True,0.3882070481777191,-0.052313435822725296,-1.2805867195129395,-0.2011481523513794,0.7291562557220459,b'Quercus robur'
13470,4408500,2841500,b'Fagus sylvatica',True,0.713624894618988,-0.22453558444976807,-1.7001880407333374,-0.6326066255569458,1.0101215839385986,b'Quercus robur'
30020,5504500,2781500,b'Fagus sylvatica',True,-0.3582017719745636,0.4440523684024811,-0.6066385507583618,0.693956732749939,-0.4901072084903717,b'Pinus sylvestris'
27366,4076500,2813500,b'Fagus sylvatica',True,0.7607902884483337,-0.2408629059791565,-1.4700703620910645,-0.7400210499763489,0.9101266860961914,b'Quercus robur'
87441,3410500,2259500,b'Fagus sylvatica',True,0.6668561100959778,-0.09505343437194824,-1.329164743423462,-0.5437300205230713,0.7511019706726074,b'Quercus robur'
16726,4292500,2723500,b'Fagus sylvatica',False,0.6362886428833008,-0.19633251428604126,-1.7868958711624146,-0.5214135646820068,1.0393537282943726,b'Quercus robur'
164703,4154500,3095500,b'Fagus sylvatica',True,0.554878830909729,-0.028024639934301376,-1.624925136566162,-0.28751224279403687,0.8185769319534302,b'Quercus robur'
33802,4689500,3079500,b'Fagus sylvatica',True,-0.7577856183052063,0.5904573202133179,-0.2348373830318451,0.8773030042648315,-1.182094931602478,b'Pinus sylvestris'
95320,4077500,2805500,b'Fagus sylvatica',False,0.8605417013168335,-0.31076598167419434,-1.5374728441238403,-0.8937885761260986,0.993660569190979,b'Quercus robur'
234085,4579500,2056500,b'Fagus sylvatica',False,0.8393982648849487,-0.2902621626853943,-1.6719472408294678,-0.8314986228942871,1.0290862321853638,b'Quercus robur'
53652,4843500,3020500,b'Fagus sylvatica',True,-0.8778643012046814,0.7955008149147034,0.3310810923576355,0.6499599814414978,-1.5986849069595337,b'Picea abies'
94175,4558500,2230500,b'Fagus sylvatica',True,0.4559076130390167,-0.05894793942570686,-1.8444359302520752,-0.1629626303911209,0.9496924877166748,b'Quercus robur'
70672,4368500,3683500,b'Fagus sylvatica',True,0.28491565585136414,-0.007253866642713547,-1.388832688331604,-0.08217194676399231,0.779869556427002,b'Quercus robur'
36958,4572500,3102500,b'Fagus sylvatica',True,0.999928891658783,-0.38393670320510864,-1.721853494644165,-1.0787805318832397,1.1069949865341187,b'Quercus robur'
159294,3230500,2232500,b'Fagus sylvatica',True,0.4087190330028534,-0.06862044334411621,-1.4829182624816895,-0.20397140085697174,0.8116426467895508,b'Quercus robur'
21602,4074500,2793500,b'Fagus sylvatica',True,1.182906150817871,-0.5003809332847595,-1.6637321710586548,-1.4098678827285767,1.1337445974349976,b'Fagus sylvatica'
45647,3967500,2830500,b'Fagus sylvatica',False,0.8395868539810181,-0.2690736651420593,-1.8124284744262695,-0.7719605565071106,1.0751879215240479,b'Quercus robur'
155226,4349500,3106500,b'Fagus sylvatica',True,1.063694715499878,-0.38355302810668945,-1.4909683465957642,-1.1604971885681152,0.946349024772644,b'Fagus sylvatica'
81147,5350500,2851500,b'Fagus sylvatica',True,1.0148983001708984,-0.36230939626693726,-1.4412716627120972,-1.0999878644943237,0.9126784801483154,b'Fagus sylvatica'
52454,4235500,2862500,b'Fagus sylvatica',False,0.36164113879203796,-0.050971824675798416,-1.716471552848816,-0.11224479973316193,0.918137788772583,b'Quercus robur'
23972,3436500,3654500,b'Fagus sylvatica',False,0.6741398572921753,-0.1462627351284027,-1.6220546960830688,-0.5238161683082581,0.913425087928772,b'Quercus robur'
154710,4018500,2367500,b'Fagus sylvatica',False,0.6499965190887451,-0.10896944999694824,-1.4952027797698975,-0.4860490560531616,0.822717547416687,b'Quercus robur'
22672,3834500,2559500,b'Fagus sylvatica',True,0.2571621239185333,0.0236525721848011,-1.209394097328186,-0.10871569812297821,0.6804686784744263,b'Quercus robur'
70307,3875500,2422500,b'Fagus sylvatica',True,0.7212600111961365,-0.20888477563858032,-1.8390311002731323,-0.5653842687606812,1.0457347631454468,b'Quercus robur'
67527,4193500,3014500,b'Fagus sylvatica',True,0.500141441822052,-0.0399702824652195,-1.772587537765503,-0.20561270415782928,0.9152108430862427,b'Quercus robur'
25757,5029500,2913500,b'Fagus sylvatica',False,0.18958550691604614,0.029398147016763687,-1.69366455078125,0.13584491610527039,0.8250226974487305,b'Quercus robur'
176315,3401500,2285500,b'Fagus sylvatica',True,1.2623364925384521,-0.5466256141662598,-1.6649047136306763,-1.5521360635757446,1.149620771408081,b'Fagus sylvatica'
25243,4699500,2661500,b'Fagus sylvatica',True,-0.9710769057273865,0.24253997206687927,0.019648447632789612,0.7906961441040039,-0.8608529567718506,b'Pinus sylvestris'
22126,3147500,2319500,b'Fagus sylvatica',True,0.9688165187835693,-0.31092262268066406,-1.4702768325805664,-0.9800893068313599,0.8787332773208618,b'Fagus sylvatica'
181643,3695500,2132500,b'Fagus sylvatica',True,0.5661646723747253,-0.0542931891977787,-1.2002205848693848,-0.4087291359901428,0.6256053447723389,b'Quercus robur'
81105,4549500,3066500,b'Fagus sylvatica',True,1.2378976345062256,-0.4992068409919739,-1.7186570167541504,-1.4270726442337036,1.1257703304290771,b'Fagus sylvatica'
170193,3403500,2282500,b'Fagus sylvatica',True,1.1791234016418457,-0.47359514236450195,-1.614600658416748,-1.3510404825210571,1.0737415552139282,b'Fagus sylvatica'
68967,3778500,2846500,b'Fagus sylvatica',True,-0.42308974266052246,0.3119350075721741,-0.7701610326766968,0.8413619995117188,-0.3549189865589142,b'Pinus sylvestris'
76919,3685500,2148500,b'Fagus sylvatica',True,0.425685316324234,-0.009881097823381424,-1.1990530490875244,-0.2342289239168167,0.6160858273506165,b'Quercus robur'
236614,4177500,3014500,b'Fagus sylvatica',True,1.068962812423706,-0.3138517141342163,-1.6402908563613892,-1.0378185510635376,0.9530133008956909,b'Fagus sylvatica'
97844,3683500,2177500,b'Fagus sylvatica',True,-0.6019644141197205,0.38882309198379517,-1.017236590385437,1.1217306852340698,-0.5261197090148926,b'Pinus sylvestris'
115565,3300500,2291500,b'Fagus sylvatica',True,0.7271069884300232,-0.2988691031932831,-1.4349753856658936,-0.815902829170227,0.9895577430725098,b'Quercus robur'
57814,4419500,2726500,b'Fagus sylvatica',True,1.402388334274292,-0.6260553598403931,-1.8237557411193848,-1.7197664976119995,1.2886613607406616,b'Fagus sylvatica'
209798,3158500,2339500,b'Fagus sylvatica',True,1.255481243133545,-0.4906182289123535,-1.5864841938018799,-1.4621726274490356,1.01308012008667,b'Fagus sylvatica'
116530,4258500,2650500,b'Fagus sylvatica',True,-0.3435715138912201,0.2622641921043396,-0.20182256400585175,0.46248847246170044,-0.6554224491119385,b'Pinus sylvestris'
46463,4224500,2944500,b'Fagus sylvatica',True,1.1499545574188232,-0.4348483085632324,-1.5691969394683838,-1.2983720302581787,1.0019932985305786,b'Fagus sylvatica'
28111,4227500,2567500,b'Fagus sylvatica',True,1.248544454574585,-0.5402490496635437,-1.7015427350997925,-1.5114003419876099,1.189745545387268,b'Fagus sylvatica'
2237,4339500,2834500,b'Fagus sylvatica',True,0.22494637966156006,0.27932512760162354,-1.4843336343765259,0.10952002555131912,0.4489831328392029,b'Quercus robur'
134457,3713500,2453500,b'Fagus sylvatica',True,0.5654971599578857,-0.15311065316200256,-1.3062355518341064,-0.4742830991744995,0.8058075904846191,b'Quercus robur'
38621,4162500,2911500,b'Fagus sylvatica',False,0.4307670295238495,-0.1060960590839386,-1.3844412565231323,-0.2935945391654968,0.8138121366500854,b'Quercus robur'
8035,4213500,2848500,b'Fagus sylvatica',True,-0.3552393615245819,0.2823525071144104,-1.006300687789917,0.8647433519363403,-0.20113545656204224,b'Pinus sylvestris'
25409,3305500,2260500,b'Fagus sylvatica',True,0.933563768863678,-0.35782086849212646,-1.6319820880889893,-1.0004291534423828,1.057258129119873,b'Quercus robur'
177627,3686500,2146500,b'Fagus sylvatica',True,0.740336000919342,-0.23402774333953857,-1.3686070442199707,-0.6971971392631531,0.8521227836608887,b'Quercus robur'
56257,4235500,2550500,b'Fagus sylvatica',True,0.7581362128257751,-0.24960806965827942,-1.4098402261734009,-0.7400507926940918,0.8830231428146362,b'Quercus robur'
7722,3457500,3151500,b'Fagus sylvatica',True,1.0775502920150757,-0.46135711669921875,-1.6990386247634888,-1.2856045961380005,1.1644667387008667,b'Quercus robur'
81486,4506000,3704000,b'Fagus sylvatica',True,0.37546923756599426,-0.03500138595700264,-1.7099454402923584,-0.09536413848400116,0.9153503179550171,b'Quercus robur'
28649,4416500,3354500,b'Fagus sylvatica',True,0.21440854668617249,0.011512383818626404,-1.3813989162445068,0.03087875247001648,0.7230983972549438,b'Quercus robur'
49584,4245500,2532500,b'Fagus sylvatica',True,1.4293878078460693,-0.6619818210601807,-1.8867697715759277,-1.818631887435913,1.3517417907714844,b'Fagus sylvatica'
45859,4427500,2944500,b'Fagus sylvatica',False,0.6171620488166809,-0.18809786438941956,-1.512499451637268,-0.5404242277145386,0.9230936765670776,b'Quercus robur'
51651,3267500,2295500,b'Fagus sylvatica',True,1.0146108865737915,-0.40089136362075806,-1.5344657897949219,-1.1509937047958374,1.0213568210601807,b'Quercus robur'
212183,4689500,2052500,b'Fagus sylvatica',True,1.6542558670043945,-0.7657929062843323,-2.0846683979034424,-2.1036674976348877,1.4749423265457153,b'Fagus sylvatica'
209324,4133500,2681500,b'Fagus sylvatica',True,0.8247535824775696,-0.24589478969573975,-1.620651364326477,-0.7491300106048584,0.9545574188232422,b'Quercus robur'
55556,4591500,3402500,b'Fagus sylvatica',True,-1.165595293045044,0.43772006034851074,0.4425780177116394,0.8912112712860107,-1.5252324342727661,b'Pinus sylvestris'
220670,4035500,2665500,b'Fagus sylvatica',True,1.2546701431274414,-0.4741879105567932,-1.60288405418396,-1.4348942041397095,1.0082980394363403,b'Fagus sylvatica'
79382,4499500,3390500,b'Fagus sylvatica',True,0.4396119713783264,-0.07070034742355347,-1.4940286874771118,-0.23005317151546478,0.8252683877944946,b'Quercus robur'
46083,3974500,2394500,b'Fagus sylvatica',False,0.49935978651046753,-0.06836201250553131,-1.2147783041000366,-0.36223775148391724,0.6895667314529419,b'Quercus robur'
85799,4225500,2567500,b'Fagus sylvatica',True,1.5838489532470703,-0.6623217463493347,-1.968011498451233,-1.8770142793655396,1.2894803285598755,b'Fagus sylvatica'
106276,4616500,2977500,b'Fagus sylvatica',True,-0.9348477721214294,0.5231475830078125,0.11532162129878998,0.8492317795753479,-1.2648823261260986,b'Pinus sylvestris'
97341,3583500,3409500,b'Fagus sylvatica',True,0.5965588688850403,-0.21222499012947083,-1.4559744596481323,-0.5697447061538696,0.946143388748169,b'Quercus robur'
229578,3322500,2272500,b'Fagus sylvatica',False,1.3103911876678467,-0.5601798892021179,-1.6909329891204834,-1.5979533195495605,1.1507817506790161,b'Fagus sylvatica'
106999,4511500,2744500,b'Fagus sylvatica',True,5.947665691375732,-3.1544649600982666,-4.828248023986816,-4.830771446228027,1.0995675325393677,b'Fagus sylvatica'
113405,3808500,2359500,b'Fagus sylvatica',True,0.5884010791778564,-0.17905758321285248,-1.323891043663025,-0.5360547304153442,0.8480570316314697,b'Quercus robur'
173478,4211500,2582500,b'Fagus sylvatica',True,0.5414549112319946,-0.08329698443412781,-1.3835422992706299,-0.35886430740356445,0.7751392126083374,b'Quercus robur'
63713,4318500,2904500,b'Fagus sylvatica',True,0.7283548712730408,-0.2307535707950592,-1.7707648277282715,-0.6352536678314209,1.0528031587600708,b'Quercus robur'
116336,5422500,2817500,b'Fagus sylvatica',True,-0.10493871569633484,0.0907275453209877,-1.0130751132965088,0.4741111993789673,0.29848313331604004,b'Pinus sylvestris'
28652,3443500,2284500,b'Fagus sylvatica',True,1.295652151107788,-0.5353657603263855,-1.7043654918670654,-1.5372471809387207,1.1344996690750122,b'Fagus sylvatica'
170284,3261500,2192500,b'Fagus sylvatica',True,-0.8988112807273865,0.5203562378883362,-0.19565226137638092,1.0513516664505005,-1.204960584640503,b'Pinus sylvestris'
95063,4150500,2749500,b'Fagus sylvatica',False,0.4035552442073822,-0.024974871426820755,-1.1544201374053955,-0.2250271588563919,0.6287673711776733,b'Quercus robur'
51334,3238500,2313500,b'Fagus sylvatica',True,1.3007904291152954,-0.5737056136131287,-1.6906954050064087,-1.6076972484588623,1.1807340383529663,b'Fagus sylvatica'
28470,3418500,2838500,b'Fagus sylvatica',True,0.13154083490371704,0.011207208037376404,-1.1061710119247437,0.06886284798383713,0.6034286022186279,b'Quercus robur'
103407,3622500,2245500,b'Fagus sylvatica',True,0.6328309178352356,-0.2024821639060974,-1.376550555229187,-0.6023579835891724,0.8709132671356201,b'Quercus robur'
13401,4966000,2922500,b'Fagus sylvatica',True,0.28467199206352234,0.40031176805496216,-1.7887166738510132,0.13862350583076477,0.4552421271800995,b'Quercus robur'
74185,4446000,3622500,b'Fagus sylvatica',True,0.8097487092018127,0.14320699870586395,-0.6084986925125122,-0.6709730625152588,-0.08006402850151062,b'Fagus sylvatica'
53446,4636500,3056500,b'Fagus sylvatica',True,-0.3512440025806427,0.2523542642593384,-1.2498096227645874,0.6616335511207581,0.026912301778793335,b'Pinus sylvestris'
122,4298500,2929500,b'Fagus sylvatica',True,0.6566250920295715,-0.2167215347290039,-1.4603732824325562,-0.6121801137924194,0.9122709035873413,b'Quercus robur'
27925,4390500,3073500,b'Fagus sylvatica',True,-0.060230378061532974,0.2243874967098236,-1.6053903102874756,0.6797133684158325,0.3974460959434509,b'Pinus sylvestris'
179027,3166500,2334500,b'Fagus sylvatica',False,0.5408923029899597,-0.16460542380809784,-1.3419498205184937,-0.47646117210388184,0.8377716541290283,b'Quercus robur'
135628,3475500,3247500,b'Fagus sylvatica',True,1.0372670888900757,-0.4242638945579529,-1.5635427236557007,-1.2079402208328247,1.0661062002182007,b'Quercus robur'
189889,3827500,2533500,b'Fagus sylvatica',False,0.5036057829856873,-0.14559754729270935,-1.3223638534545898,-0.4303874373435974,0.8244941234588623,b'Quercus robur'
207456,3333500,2288500,b'Fagus sylvatica',True,1.0845750570297241,-0.42598140239715576,-1.4779350757598877,-1.2481831312179565,0.9758381843566895,b'Fagus sylvatica'
148441,4110500,2997500,b'Fagus sylvatica',True,0.3761855661869049,0.09680980443954468,-1.2664783000946045,-0.11363206803798676,0.5531903505325317,b'Quercus robur'
117420,5200500,2968500,b'Fagus sylvatica',True,1.601844310760498,-0.6962244510650635,-1.9853096008300781,-1.954665184020996,1.3394948244094849,b'Fagus sylvatica'
119283,3398500,2279500,b'Fagus sylvatica',False,0.7178949117660522,-0.28091907501220703,-1.4648406505584717,-0.7875892519950867,0.9919172525405884,b'Quercus robur'
186292,4889500,2621500,b'Fagus sylvatica',True,1.0682728290557861,-0.39340683817863464,-1.4291688203811646,-1.194848656654358,0.9103856086730957,b'Fagus sylvatica'
142111,5390500,2622500,b'Fagus sylvatica',True,1.2710576057434082,-0.4977792501449585,-1.611166000366211,-1.4775832891464233,1.0346406698226929,b'Fagus sylvatica'
12487,3828500,2583500,b'Fagus sylvatica',True,1.1191383600234985,-0.4576149582862854,-1.5918471813201904,-1.3126426935195923,1.0715776681900024,b'Fagus sylvatica'
100509,3854500,2478500,b'Fagus sylvatica',True,0.7733429670333862,-0.2414717674255371,-1.2515320777893066,-0.7688808441162109,0.7756994962692261,b'Quercus robur'
35530,4075500,2980500,b'Fagus sylvatica',True,0.8453955054283142,-0.3236181139945984,-1.5686036348342896,-0.9097319841384888,1.0369899272918701,b'Quercus robur'
8081,3403500,2279500,b'Fagus sylvatica',True,0.3773045539855957,-0.10050082206726074,-1.2775390148162842,-0.2770477533340454,0.7954659461975098,b'Quercus robur'
160645,4830500,2628500,b'Fagus sylvatica',True,0.2795592248439789,-0.029005873948335648,-1.3086042404174805,-0.08899568021297455,0.7308582067489624,b'Quercus robur'
163726,4990500,2805500,b'Fagus sylvatica',True,1.1741087436676025,-0.4597538113594055,-1.4738438129425049,-1.3732389211654663,0.9554538726806641,b'Fagus sylvatica'
106193,3390500,2275500,b'Fagus sylvatica',True,1.2532672882080078,-0.4861176013946533,-1.581687569618225,-1.4510208368301392,1.0109608173370361,b'Fagus sylvatica'
187173,3476500,3191500,b'Fagus sylvatica',True,0.732674777507782,-0.22946465015411377,-1.7681628465652466,-0.6523600220680237,1.0436396598815918,b'Quercus robur'
107067,4599500,3407500,b'Fagus sylvatica',True,-0.45589810609817505,1.032196044921875,0.10237659513950348,0.03253498673439026,-1.3872871398925781,b'Picea abies'
46859,3887500,2686500,b'Fagus sylvatica',True,0.41231513023376465,-0.07060685753822327,-1.265384316444397,-0.25216078758239746,0.7151072025299072,b'Quercus robur'
233464,4099500,2759500,b'Fagus sylvatica',True,1.4146203994750977,-0.6304572224617004,-1.801946759223938,-1.7680951356887817,1.2474769353866577,b'Fagus sylvatica'
113571,4326500,3482500,b'Fagus sylvatica',True,-0.04669513553380966,0.21124443411827087,-1.444054126739502,0.5616527795791626,0.35134321451187134,b'Pinus sylvestris'
141541,3282500,2302500,b'Fagus sylvatica',True,0.9299066662788391,-0.3048941195011139,-1.5337125062942505,-0.9355241060256958,0.9284842014312744,b'Fagus sylvatica'
88445,3561500,2240500,b'Fagus sylvatica',False,1.0756237506866455,-0.4333662986755371,-1.503655195236206,-1.2484976053237915,1.0095943212509155,b'Fagus sylvatica'
129239,4065500,2584500,b'Fagus sylvatica',True,1.3481791019439697,-0.6136985421180725,-1.8529469966888428,-1.68547785282135,1.3099884986877441,b'Fagus sylvatica'
33503,4758500,2972500,b'Fagus sylvatica',True,-1.1658002138137817,1.2719308137893677,0.3267054557800293,0.6992860436439514,-2.1645169258117676,b'Picea abies'
203372,3637500,3262500,b'Fagus sylvatica',True,0.4666348993778229,-0.10362875461578369,-1.8154234886169434,-0.26580291986465454,1.0052248239517212,b'Quercus robur'
76881,3655500,2975500,b'Fagus sylvatica',True,0.5910860896110535,-0.15050452947616577,-1.690172791481018,-0.41940921545028687,0.9402797222137451,b'Quercus robur'
225465,4168500,2942500,b'Fagus sylvatica',True,0.3016957640647888,0.0048536695539951324,-1.9300063848495483,0.04746955633163452,0.9600870609283447,b'Quercus robur'
